story	text	retweet_count	created_at	hashtags	media	favorite_count	id	user_favourites_count	user_followers_count	user_friends_count	user_listed_count	user_location	user_name	user_screen_name.1	user_statuses_count
	"आज गांधी जिंदा होते तो #MeToo के कंपैगन में संस्‍कारी #AlokNath के साथ होते और नेहरू  तो जमानत कराते कराते थक जाते। 😂

क्योंकि गांधी जी मे सत्य का साक्षात्कार करनें की बड़ी चूल थी। 😂
Via -WA https://t.co/abK6Th70Gd"	108	2018-10-10 06:44:42+00:00	MeToo AlokNath	https://twitter.com/rajanandbjp/status/1049913595457400832/photo/1	107	1049913595457400832	424	76908	766	76	India	Raj Aanand 🇮🇳	rajanandbjp	26535
	"「性暴力と報道対話の会」はメディア業界内の #セクハラ 被害についてアンケート結果を公表。ほとんどがセクハラ被害に遭い、1割弱が性行為を強要されるという深刻な実態が浮かびました。#Metoo
https://t.co/W8HBdHVWgU"	108	2018-05-17 13:36:44+00:00	セクハラ Metoo		47	997108661334851584	24	924480	203	30730	東京都千代田区	毎日新聞	mainichi	358785
	#MuteRKelly!!!!!	107	2019-01-07 20:44:09+00:00	MuteRKelly		623	1082377372232544257	112152	99648	1927	770	Global	Karen Hunter	karenhunter	120145
	12 PM #HeToo https://t.co/QH8xoShY9G	107	2018-10-27 03:15:21+00:00	HeToo		445	1056021504075345920	68606	715626	8304	902	Delhi/Muzaffarpur/Machhiwara	Tajinder Pal Singh Bagga	TajinderBagga	94234
	"Nana Patekar and 3 others booked for molesting Tanushree Dutta on movie set
https://t.co/rydUvzbmhm

#MeToo https://t.co/KnGs4lo98e"	107	2018-10-11 14:47:17+00:00	MeToo	https://twitter.com/thewire_in/status/1050397430020235265/photo/1	347	1050397430020235265	464	1008484	234	2081		The Wire	thewire_in	104373
	"When asked if she was worried about backlash to the #MeToo movement, @GloriaSteinem laughed and said, “No. F*ck them.” 🙌 https://t.co/PFqZdabqQJ 
@HuffPostWomen"	107	2018-02-16 01:34:00+00:00	MeToo		346	964311872009891840	21766	211826	6222	2671	Washington, DC	NARAL	NARAL	64160
	Also they’re silent on two other names that have been outed: Agnihotri and Bagga. If they think they can brazen out here, think about all the ones they’re hiding either out of understandable fear or out of pure opportunism. #MeToo https://t.co/JBPT42BVoi	107	2018-10-08 18:54:18+00:00	MeToo		249	1049372431486308352	90080	109951	1551	909	Canada/India	Rupa Subramanya	rupasubramanya	113921
	We had wondered why the Senate Republicans were in such a hurry. Now it all makes sense, writes Christine Emba. https://t.co/6IpqsyXtLO #MeToo #StopKavanaugh	107	2018-09-24 14:03:21+00:00	MeToo StopKavanaugh		173	1044225780014878721	125527	471631	27881	2084	Washington, DC	Democratic Coalition	TheDemCoalition	188499
	Mal eine Frage an die homosexuellen Twitterer. Wäre es nicht besser, Konservative zu wählen, die unsere freiheitliche Ordnung, gerade weil sie für Recht und Ordnung sind, schützen wollen? Oder besser #Linke und #CDU, die Eure Feinde, welche Euch durch die Straßen hetzen,hofieren? https://t.co/CDTEl2AdQn	107	2018-11-15 07:43:44+00:00	Linke CDU		168	1062974417419018240	47353	21702	3900	79	Deutschland	Markus Roscher-Meinel 🇩🇪	lawyerberlin	28850
	"#snowflakes here is oppression! 

#HimToo 
#MeToo 
.@Alyssa_Milano 
.@DebraMessing https://t.co/ApzrH3p4wH"	107	2018-01-02 20:25:26+00:00	snowflakes HimToo MeToo		123	948289148862939136	177801	105424	9849	32	United States	𝕊𝕜𝕪	SKYRIDER4538	209643
	"Lovely Michelle Williams Statement with her line about Anthony Rapp @albinokid ""for all the shoulders you stood on, now we stand on yours"". Well deserved. #metoo https://t.co/0UENcahRl6"	106	2018-01-14 01:53:06+00:00	metoo		952	952357876302979073	29863	3542	3926	2	vancouver bc canada	Heather Hear	heather_hear	193684
	It’s an absolute honor to be included among such strong women on this @Forbes list. So much progress made and so much more work to be done. Let’s go for it! #TimesUp #StrongerTogether  https://t.co/OoElb3noK2	106	2018-03-29 21:31:30+00:00	TimesUp StrongerTogether		527	979471133148962816	21103	521823	2274	2043	New York, NY	Billie Jean King	BillieJeanKing	9552
	Marching over to the Senate Judiciary Committee with @HouseDemWomen to protest the vote on #Kavanaugh. We #BelieveChristine https://t.co/i76MLUs9lS	106	2018-09-28 13:27:49+00:00	Kavanaugh BelieveChristine	https://twitter.com/janschakowsky/status/1045666388583600129/photo/1	379	1045666388583600129	2787	52089	1503	1734	Chicago, IL	Jan Schakowsky	janschakowsky	11385
	Stars are wearing white roses to the #GRAMMYs to show solidarity for the #TimesUp campaign: https://t.co/bLTSNstOYd https://t.co/kBzUdGMlVo	106	2018-01-29 00:15:30+00:00	GRAMMYs TimesUp	https://twitter.com/people/status/957769133248139264/photo/1	358	957769133248139264	4851	7642603	1729	31140		People	people	331539
	This sums up what Democrats have done to this country #KavanaughVote #MeToo #NHPolitics https://t.co/WC91L6LNYU	106	2018-09-28 22:47:50+00:00	KavanaughVote MeToo NHPolitics	https://twitter.com/Conservativeind/status/1045807323892133889/photo/1	188	1045807323892133889	4343	25017	6641	883	New Hampshire	Kimberly Morin	Conservativeind	222265
	Thriller Award-nominated Huntress Moon series on sale, all 5 books $0.99 each, Amazon US. A haunted FBI agent is on an interstate manhunt for a female serial killer. This time, the predators lose. #MeToo #TimesUp https://t.co/NSqLTLnQoM … https://t.co/6qGAXLTDKj	106	2019-02-05 18:12:56+00:00	MeToo TimesUp	https://twitter.com/AlexSokoloff/status/1092848564470861824/photo/1	63	1092848564470861824	10323	9166	9238	314	Los Angeles/Scotland	Alexandra Sokoloff	AlexSokoloff	8954
	If you want to share your story of sexual harassment, abuse and/or rape in UK academia, including perpetrator names, get in touch with Vonny, who will handle your communications with complete confidentiality. #timesupacademia https://t.co/QzL0xQSpX0	106	2018-04-15 16:24:16+00:00	timesupacademia		60	985554407872978946	28638	6666	4869	72	York, England	Catherine Oakley	cat_oakley	20100
	"After allegations against #CJIRanjanGogoi, many SC judges ask for male staff at houses.
Instead of making provisions for #GenderNeutralLaws and strict punishment for #MisuseOfLaws our #MiLord are now asking for male staff. Really sorry state of affair for d nation.
#MeToo https://t.co/9Cylajxwfw"	106	2019-04-23 06:00:37+00:00	CJIRanjanGogoi GenderNeutralLaws MisuseOfLaws MiLord MeToo	https://twitter.com/sifchandigarh/status/1120568138129641475/photo/1	55	1120568138129641475	5712	3980	34	10	Chandigarh, India	SIF Chandigarh	sifchandigarh	5872
	This means that some men can be very bad without most men being bad at all.... something to keep in mind #metoo https://t.co/QtUuiztYwN	105	2017-12-06 22:41:28+00:00	metoo		404	938538911965392897	48	1760945	162	6280	Toronto	Dr Jordan B Peterson	jordanbpeterson	15942
	#metoo I was raped by my mother and a male family member, sexually assaulted as a model, sexually harassed by the director of my agency.	105	2017-10-15 23:29:19+00:00	metoo		373	919706785073709056	8569	11108	3424	100		Nikki DuBose	TheNikkiDuBose	22959
	Social movements have long inspired art of all forms. #MeToo is no exception. We asked readers to submit work inspired by this cultural reckoning. https://t.co/WUdb7k5CuK https://t.co/IeuFzZYZNn	105	2018-01-12 18:04:13+00:00	MeToo	https://twitter.com/nytimes/status/951877492666699776/photo/1	289	951877492666699776	18375	49569955	902	207947	New York City	The New York Times	nytimes	424527
	Legends only: Natalie Portman, Jessica Chastain, Octavia Spencher and America Ferrera #GoldenGlobes #TIMESUP https://t.co/Efdg2wlQWX	105	2018-01-08 00:26:42+00:00	GoldenGlobes TIMESUP	https://twitter.com/ChastainNetwork/status/950161805564837888/photo/1	246	950161805564837888	455	3834	15	39	worldwide	Jessica Chastain Network	ChastainNetwork	7080
	“Una puede ser una fresca cuando le dé la gana y puede decir que no cuando no le dé la gana”, Candela (@Elegallalvarez) #NoEsNo #MeToo #LaOtraMirada8 https://t.co/dJt1G8ltaz	105	2018-06-20 20:56:41+00:00	NoEsNo MeToo LaOtraMirada8	https://twitter.com/laotramiradatve/status/1009540562440114176/video/1	159	1009540562440114176	999	6360	25	14		La otra mirada	laotramiradatve	2121
	In light of the #rasmussen poll where 49% of Americans approved of @realDonaldTrump performance as President I thought I would throw a poll of my own. Please vote, like and retweet. Do you approve of his performance? #FBRANZ #whatif #metoo #donaldtrump @GOP @DNC	105	2018-03-04 04:00:22+00:00	rasmussen FBRANZ whatif metoo donaldtrump		60	970146908411912192	290245	50061	44455	25	Prahran, Melbourne	John O’Sullivan 💙🌊🌊🇦🇺🇬🇧🇳🇿 🇵🇹🇮🇪 🆘	JohnOSullivan36	226556
	Miss Massachusetts contestant drops out of pageant after host mocks #MeToo movement https://t.co/DScfobG9ZG https://t.co/yn698FQpZ1	104	2018-07-09 13:22:06+00:00	MeToo	https://twitter.com/thehill/status/1016311532962140162/photo/1	285	1016311532962140162	10	4142196	275	28080	Washington, DC	The Hill	thehill	849611
	"Thank you to Judge Aquilina for proving that justice can be found for the millions of victims of sexual abuse and assault, for sentencing an unrepentant, serial abuser to 175 years in prison and making sure he will die where he belongs. 

#BelieveWomen https://t.co/zipnQGiYeP"	104	2018-01-24 17:56:29+00:00	BelieveWomen	https://twitter.com/DonnaNoble10th/status/956224200074817537/photo/1	225	956224200074817537	74235	51753	22469	47	Red State Hell	Dr. Donna #LetsDoThis	DrDonnaDemocrat	45951
	"@WilliamShatner holly crap are you still raging about this?So much going on in the world &amp; you’re on a steady rage about a pushy fan.sad!
Have you considered taking a deep breath&amp;moving onto something positive?You could always post lots of material of your support of #MeToo  instead.Just saying. https://t.co/EJCa5nj5A0"	104	2019-05-28 15:33:04+00:00	MeToo	https://twitter.com/Terrence_STR/status/1133395772865691648/photo/1	104	1133395772865691648	26506	9587	896	64	Standing Rock	Terrence Daniels (Captain 🍀 Planet)	Terrence_STR	96179
	"UPDATE: After detaining #MeToo movement leader Sophia Huang Xueqin on 10/17, the Chinese gov't transferred her to ""residential surveillance in a designated location,"" a euphemism for holding her in an unknown location where serious rights abuses are likely. #FreeXueqin https://t.co/bwK6y0yJnP"	104	2019-11-26 17:48:39+00:00	MeToo FreeXueqin		95	1199384485206351873	30	603	69	4	freexueqin@gmail.com	Free Xueqin	FreeXueqin	78
	"‘미투(#MeToo)’ 이후…우리는 무엇을 해야 하는가
한국여성인권진흥원, ‘젠더폭력에 맞선 우리의 외침’ 주제로 포럼 개최 

영화감독, 성폭력상담소 활동가, 법조인 등 분야별 전문가가 ‘미투’ 운동을 비롯해 ‘성폭력 가해자 역고소’에 대응하는 전략 등을 얘기할 예정이다. 
https://t.co/HZMRWtfP7I https://t.co/662cPhH5SU"	104	2018-02-24 12:38:09+00:00	MeToo	https://twitter.com/wnewskr/status/967378113763004417/photo/1	43	967378113763004417	114	195372	3451	301	Korea	여성신문	wnewskr	18091
	mark judge confessed to his college gf that he had been invovled in gang rapes in high school. do you think he will be as honest to the fbi? #MeToo	103	2018-09-28 19:27:11+00:00	MeToo		558	1045756825713496064	23886	218940	1314	1793	New York, always	Ellen Barkin	EllenBarkin	35738
	"I'll be honest: I wear black every day. I'll wear EVEN MORE BLACK tomorrow. 
#WhyWeWearBlack
#MeToo https://t.co/9dLdtmT6TJ"	103	2018-01-07 04:49:44+00:00	WhyWeWearBlack MeToo		371	949865614281138176	212310	282965	7326	1651		Holly Figueroa O'Reilly	AynRandPaulRyan	91991
	Shocking that @nighatdad who behaves like flag bearer of #MeToo  , Aurat March and sexual harassment against women in Pakistan bringing fake female witnesses.Such hypocrites who use women to blackmail MUST be condemned @UNWomenWatch @UNWomenUK @unwomen_pak   @kashmalamna https://t.co/UQzA7qgztw	103	2019-07-04 18:49:25+00:00	MeToo		302	1146853538364055562	9965	81354	268	97	Lahore/London	Hassaan Niazi	HniaziISF	25416
	Als ik Sebastian Kurz was had ik onmiddellijk hierna #MeToo getweet https://t.co/CjYfNswxGI	103	2017-10-20 11:46:35+00:00	MeToo	https://twitter.com/jangajentaan/status/921341875965124608/photo/1	201	921341875965124608	121800	13314	3118	105	Rotterdam	Jan Gajentaan	jangajentaan	107919
	"Hi @BDUTT I, am waiting for you to invite me to to this session, am eager to raise valid questions regarding failure of #MeToo
 A simple advice to you stop destruction of India using women victim card every where starting from destroying families to supporting #UrbanNaxals . https://t.co/fnB0zJF8VN"	103	2018-10-08 07:03:14+00:00	MeToo UrbanNaxals		103	1049193484555440128	11985	32404	229	113	Delhi, India	Barkha Trehan / बरखा त्रेहन	barkhatrehan16	68287
	"#Metoo: रेप के आरोप पर बोले सुभाष घई- 'प्रसिद्ध आदमी की छवि खराब करने का फैशन बन गया है'

https://t.co/Zwii2Epqy0"	102	2018-10-11 16:51:08+00:00	Metoo		485	1050428597628997633	10	4681481	35	1748	India	Zee News	ZeeNews	281444
	Journalist friends in Ernakulam, don’t skip WCC press meet today at 4 pm, at Ernakulam Press Club. A little bird says this could be big. #Metoo	102	2018-10-13 04:57:56+00:00	Metoo		320	1050973890086809601	14547	35151	1052	0		N.S. Madhavan	NSMlive	20019
	"""We love black women's intellectual history by not black women"", a book out in 2018 by me https://t.co/BYOdBPE6xt"	102	2017-12-06 14:42:51+00:00			291	938418465681170432	49617	168164	4147	2025	Chapel Hill, NC	Tressie McMillan Cottom	tressiemcphd	286598
	"#ChurchToo Predators know the churches that:

1. Protect the church’s reputation over victims

2. Don’t involve police and outside professionals

3. Have unequal power structures

4. Offer cheap grace

These common missteps are like hanging a welcome sign for predators."	102	2017-11-23 13:35:13+00:00	ChurchToo		261	933690402540056577	13333	5947	930	66	Raleigh, NC, USA	Ashley Easter	ashleymeaster	12422
	"#NiUnaMenos: Se victimizan
#Metoo: Se victimizan
#8M: Se victimizan
#YoCrioSola: Se victimizan

Visibilizar realidades adversas que afectan a miles de mujeres no es victimizarse. Que a ustedes no les haya pasado no implica que no suceda. Necesitamos empatía, aprender a escuchar."	102	2019-03-17 20:21:48+00:00	NiUnaMenos Metoo 8M YoCrioSola		241	1107376508383969286	56918	19862	4326	54	UIO	Lolo Miño 💚💜🌈	LoloMino	66573
	regarding the #metoo hashtag: I know for a fact two male actors from ouat that has sexually harassed female fans.	102	2017-10-17 20:53:39+00:00	metoo		222	920392384642416640	1767	1674	36	25	sweden	Annie	anniesass	62433
	"Dr. Ford, Deborah Ramirez, Julie Swetnick.
The question isn't if Kavanaugh is a rapist anymore, but it's: ""who's next?""

You're out Brett.

How you didn't know rape was wrong is beyond me, but you will learn why VERY soon.

#BelieveSurvivors 
#StopKavanaugh"	102	2018-09-26 18:09:12+00:00	BelieveSurvivors StopKavanaugh		215	1045012426654199814	124219	50438	25429	53	Belgium	Nico XW	Nicoxw1	97644
	"वो तो भला है DM वाली संस्कारी कन्याओं का,
नहीं तो DM में रासलीला रचने वाले लाखों ठरकी अबतक #MeToo की चपेट में आ गए होते...😊😂"	102	2019-01-14 08:07:39+00:00	MeToo		183	1084723707568807936	10497	98436	730	267	Rajasthan, India	चौधरी साब	dcchoudhary197	960377
	"『山口敬之。なぜ彼だけが、無罪放免なのか？』

- しあわせの青い鳥 https://t.co/f5PEoTuY5Z

#福田次官 #BlackBox #MeToo #WeToo #tbs #テレ朝 #nhk #フジテレビ #テレ東 #日テレ #モーニングショー #ビビット #とくダネ #あさイチ #芸能 #芸人 #JK #fujitv #ntv #mbs #関テレ https://t.co/ej2ZlqWD1F"	102	2018-04-19 23:28:50+00:00	福田次官 BlackBox MeToo WeToo tbs テレ朝 nhk フジテレビ テレ東 日テレ モーニングショー ビビット とくダネ あさイチ 芸能 芸人 JK fujitv ntv mbs 関テレ	https://twitter.com/novtnerico/status/987110807921098752/photo/1	74	987110807921098752	47985	5108	2607	168	🌏GAIA	⛵️motty⛵️	novtnerico	343215
